tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8,comp_type_count,comp_total_count,tube_volume,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,spec_type_count
TA-05920,SP-0029,9.52,1.24,58.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,1005.447879225492,,,,,,,,,,,0
TA-05921,SP-0029,15.88,1.65,128.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,4994.529133418284,,,,,,,,,,,0
TA-05922,SP-0029,15.88,1.65,194.0,11,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-0210,1.0,C-0399,1.0,,,,,,,,,4,4.0,7569.8332178370865,,,,,,,,,,,0
TA-05923,SP-0029,15.88,1.65,128.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,1,C-1623,2.0,C-1630,2.0,C-0209,1.0,,,,,,,,,,,3,5.0,4994.529133418284,,,,,,,,,,,0
TA-05924,SP-0029,15.88,1.65,47.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,1833.9286661770261,,,,,,,,,,,0
TA-05925,SP-0029,9.52,1.24,28.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,485.38863135023763,,,,,,,,,,,0
TA-05926,SP-0029,9.52,1.24,28.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,485.38863135023763,,,,,,,,,,,0
TA-05927,SP-0029,15.88,1.65,76.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,1,C-1623,1.0,C-1630,1.0,C-1640,1.0,C-0209,1.0,,,,,,,,,4,4.0,2965.5016729671056,,,,,,,,,,,0
TA-05928,SP-0029,15.88,1.65,93.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,1,C-1623,1.0,C-1630,1.0,C-1640,1.0,C-0209,1.0,,,,,,,,,4,4.0,3628.837573499222,,,,,,,,,,,0
TA-05929,SP-0029,15.88,1.65,76.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1640,1.0,,,,,,,,,,,3,3.0,2965.5016729671056,,,,,,,,,,,0
TA-05930,SP-0029,15.88,1.65,91.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1640,1.0,,,,,,,,,,,3,3.0,3550.798055789561,,,,,,,,,,,0
TA-05931,SP-0029,9.52,1.24,167.0,9,19.05,N,N,N,N,EF-003,EF-003,0,0,2,C-1621,2.0,C-1628,2.0,C-0208,2.0,,,,,,,,,,,3,6.0,2894.9964798389174,,,,,,,,,,,0
TA-05932,SP-0029,12.7,1.65,80.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,2,C-1622,2.0,C-1629,2.0,C-0548,2.0,,,,,,,,,,,3,6.0,2462.223242251001,,,,,,,,,,,0
TA-05933,SP-0029,9.52,1.24,242.0,12,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1638,2.0,,,,,,,,,,,,,,,1,2.0,4195.144599527053,,,,,,,,,,,0
TA-05934,SP-0029,9.52,1.24,242.0,14,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1638,2.0,,,,,,,,,,,,,,,1,2.0,4195.144599527053,,,,,,,,,,,0
TA-05935,SP-0029,9.52,1.24,155.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,2,C-1621,2.0,C-1628,2.0,C-0208,2.0,,,,,,,,,,,3,6.0,2686.972780688815,,,,,,,,,,,0
TA-05936,SP-0029,19.05,2.11,209.0,8,25.4,N,N,N,N,EF-003,EF-003,0,0,1,C-1624,2.0,C-1631,2.0,C-0549,1.0,,,,,,,,,,,3,5.0,12465.234971398291,,,,,,,,,,,0
TA-05937,SP-0029,19.05,2.11,189.0,8,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,11272.389519589842,,,,,,,,,,,0
TA-05938,SP-0029,12.7,1.24,167.0,6,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,3929.388480500463,,,,,,,,,,,0
TA-05939,SP-0029,19.05,2.11,117.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,6978.145893079425,,,,,,,,,,,0
TA-05940,SP-0029,9.52,1.24,249.0,13,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1638,2.0,,,,,,,,,,,,,,,1,2.0,4316.4917573646135,,,,,,,,,,,0
TA-05941,SP-0029,9.52,1.24,254.0,14,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1638,2.0,,,,,,,,,,,,,,,1,2.0,4403.168298677155,,,,,,,,,,,0
TA-05942,SP-0029,12.7,1.65,78.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,C-0548,2.0,,,,,,,,,,,3,6.0,2400.6676611947264,,,,,,,,,,,0
TA-05943,SP-0029,19.05,2.11,114.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,6799.219075308158,,,,,,,,,,,0
TA-05944,SP-0029,9.52,1.24,144.0,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2496.2843898012216,,,,,,,,,,,0
TA-05945,SP-0029,9.52,1.24,150.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2600.2962393762728,,,,,,,,,,,0
TA-05946,SP-0029,12.7,1.24,167.0,10,25.4,N,N,N,N,EF-003,EF-003,0,0,1,C-1622,1.0,C-1629,1.0,C-1639,1.0,C-0547,1.0,,,,,,,,,4,4.0,3929.388480500463,,,,,,,,,,,0
TA-05947,SP-0029,12.7,1.24,125.0,9,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,,,3,3.0,2941.159042290765,,,,,,,,,,,0
TA-05948,SP-0029,15.88,1.65,115.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,4487.272268305489,,,,,,,,,,,0
TA-05949,SP-0029,15.88,1.65,131.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,5111.588409982775,,,,,,,,,,,0
TA-05950,SP-0029,9.52,1.24,253.0,11,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,4385.832990414648,,,,,,,,,,,0
TA-05951,SP-0029,9.52,1.24,52.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,901.4360296504412,,,,,,,,,,,0
TA-05952,SP-0029,9.52,1.24,161.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,1,C-1621,2.0,C-1628,2.0,C-0208,1.0,,,,,,,,,,,3,5.0,2790.9846302638653,,,,,,,,,,,0
TA-05953,SP-0029,12.7,1.24,184.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,4329.386110252007,,,,,,,,,,,0
TA-05954,SP-0029,12.7,1.24,192.0,9,19.05,N,N,N,N,EF-003,EF-003,0,0,1,C-1622,1.0,C-1629,1.0,C-1639,1.0,C-0547,1.0,,,,,,,,,4,4.0,4517.620288958616,,,,,,,,,,,0
TA-05955,SP-0029,9.52,1.24,247.0,13,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,4281.8211408395955,,,,,,,,,,,0
TA-05956,SP-0029,9.52,1.24,227.0,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,3935.1149755894257,,,,,,,,,,,0
TA-05957,SP-0029,9.52,1.24,232.0,12,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,4021.791516901968,,,,,,,,,,,0
TA-05958,SP-0029,15.88,1.65,102.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,2,C-1623,2.0,C-1630,2.0,C-0215,2.0,,,,,,,,,,,3,6.0,3980.0154031926945,,,,,,,,,,,0
TA-05959,SP-0046,34.0,4.0,163.0,5,90.0,N,N,N,N,EF-021,EF-021,0,0,0,C-1783,1.0,C-1792,1.0,,,,,,,,,,,,,2,2.0,32773.09456224872,SP-0024,SP-0026,SP-0047,SP-0050,SP-0088,,,,,,5
TA-05960,SP-0035,12.7,0.89,74.0,3,25.4,N,N,N,N,EF-017,EF-003,0,0,0,C-1475,1.0,C-1476,1.0,,,,,,,,,,,,,2,2.0,1267.8121777436352,SP-0007,SP-0012,SP-0020,SP-0026,SP-0080,,,,,,5
TA-05961,SP-0035,15.88,1.24,62.0,3,25.4,N,N,N,N,EF-017,EF-003,0,0,0,C-1469,1.0,C-1477,1.0,,,,,,,,,,,,,2,2.0,1842.8406576769135,SP-0007,SP-0012,SP-0020,SP-0026,SP-0080,,,,,,5
TA-05962,SP-0028,9.52,0.89,136.0,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,1725.4223756119338,SP-0007,SP-0068,SP-0080,SP-0082,,,,,,,4
TA-05963,SP-0028,50.8,1.65,33.0,2,152.4,N,Y,N,Y,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,4274.354753199252,SP-0069,SP-0080,,,,,,,,,2
TA-05964,SP-0028,38.1,1.65,151.0,2,114.3,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,14588.089552200818,,,,,,,,,,,0
TA-05965,SP-0028,38.1,1.65,151.0,2,114.3,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,14588.089552200818,,,,,,,,,,,0
TA-05966,SP-0029,25.4,2.11,140.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1344,1.0,C-1452,1.0,C-1649,1.0,,,,,,,,,,,3,3.0,11296.402204497748,,,,,,,,,,,0
TA-05967,SP-0029,25.4,2.11,146.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1344,1.0,C-1452,1.0,C-1649,1.0,,,,,,,,,,,3,3.0,11780.533727547652,,,,,,,,,,,0
TA-05968,SP-0028,6.35,0.89,54.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,445.7830440053288,SP-0007,SP-0068,SP-0080,SP-0082,,,,,,,4
TA-05969,SP-0029,9.52,0.89,84.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,1065.7020555250176,,,,,,,,,,,0
TA-05970,SP-0029,101.6,1.65,173.0,3,101.6,N,N,N,N,EF-017,EF-017,1,0,0,C-1860,1.0,,,,,,,,,,,,,,,1,1.0,45185.8786022604,,,,,,,,,,,0
TA-05971,SP-0019,6.35,0.71,133.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,889.2401313497563,,,,,,,,,,,0
TA-05972,SP-0019,6.35,0.71,89.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,595.0554262415662,,,,,,,,,,,0
TA-05973,SP-0019,6.35,0.71,58.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,387.788929460796,,,,,,,,,,,0
TA-05974,SP-0029,9.52,0.71,33.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,337.3064414908133,,,,,,,,,,,0
TA-05975,SP-0046,34.0,4.0,171.0,3,90.0,N,N,N,N,EF-021,EF-021,0,0,0,C-1777,1.0,C-1790,1.0,,,,,,,,,,,,,2,2.0,34381.590000886696,,,,,,,,,,,0
TA-05976,SP-0046,34.0,4.0,162.0,3,90.0,N,N,N,N,EF-021,EF-021,0,0,0,C-1777,1.0,C-1790,1.0,,,,,,,,,,,,,2,2.0,32572.03263241897,,,,,,,,,,,0
TA-05977,SP-0046,34.0,4.0,147.0,3,90.0,N,N,N,N,EF-021,EF-021,0,0,0,C-1776,1.0,C-1777,1.0,,,,,,,,,,,,,2,2.0,29556.103684972775,,,,,,,,,,,0
TA-05978,SP-0046,27.2,3.2,127.0,5,70.0,N,N,N,N,EF-021,EF-021,0,0,0,C-1778,1.0,C-1782,1.0,,,,,,,,,,,,,2,2.0,16342.313656561804,SP-0024,SP-0026,SP-0047,SP-0050,SP-0080,SP-0088,,,,,6
TA-05979,SP-0046,27.2,3.2,121.0,5,70.0,N,N,N,N,EF-021,EF-021,0,0,0,C-1778,1.0,C-1782,1.0,,,,,,,,,,,,,2,2.0,15570.235846015576,,,,,,,,,,,0
TA-05980,SP-0029,12.7,1.24,132.0,4,38.1,N,N,N,N,EF-003,NONE,0,0,0,C-1622,1.0,C-1629,1.0,C-2004,1.0,,,,,,,,,,,3,3.0,3105.8639486590478,SP-0007,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,SP-0088,,,,7
TA-05981,SP-0029,12.7,1.24,136.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-2004,1.0,,,,,,,,,,,3,3.0,3199.981038012353,,,,,,,,,,,0
TA-05982,SP-0028,34.92,1.65,35.0,2,76.2,N,Y,N,Y,EF-002,EF-002,0,1,0,C-1678,1.0,,,,,,,,,,,,,,,1,1.0,3092.8763690096503,SP-0004,SP-0009,SP-0016,SP-0058,SP-0070,SP-0080,,,,,6
TA-05983,SP-0028,15.88,1.24,111.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1740,1.0,,,,,,,,,,,3,3.0,3299.2792419699585,SP-0007,SP-0069,SP-0080,SP-0082,,,,,,,4
TA-05984,SP-0028,15.88,1.24,102.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1740,1.0,,,,,,,,,,,3,3.0,3031.770114242665,SP-0007,SP-0069,SP-0080,SP-0082,,,,,,,4
TA-05985,SP-0035,12.7,1.65,82.0,5,19.05,N,N,N,Y,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1739,1.0,,,,,,,,,,,3,3.0,2523.778823307276,SP-0007,SP-0080,SP-0082,,,,,,,,3
TA-05986,SP-0035,12.7,1.65,87.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1739,1.0,,,,,,,,,,,3,3.0,2677.667775947964,SP-0007,SP-0080,SP-0082,,,,,,,,3
TA-05987,SP-0035,12.7,1.65,62.0,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1739,1.0,,,,,,,,,,,3,3.0,1908.2230127445262,SP-0007,SP-0080,SP-0082,,,,,,,,3
TA-05988,SP-0035,12.7,1.65,67.0,4,25.4,N,N,N,Y,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1739,1.0,,,,,,,,,,,3,3.0,2062.1119653852134,SP-0007,SP-0080,SP-0082,,,,,,,,3
TA-05989,SP-0028,12.7,1.65,153.0,2,127.0,N,N,N,N,NONE,NONE,0,2,1,C-1355,1.0,,,,,,,,,,,,,,,1,1.0,4709.00195080504,SP-0007,SP-0009,SP-0016,SP-0058,SP-0070,SP-0080,,,,,6
TA-05990,SP-0028,15.88,1.24,42.0,4,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-0021,1.0,,,,,,,,,,,3,3.0,1248.3759293940386,SP-0007,SP-0069,SP-0080,SP-0082,,,,,,,4
TA-05991,SP-0035,15.88,1.65,49.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,1911.9681838866868,SP-0024,SP-0063,SP-0069,SP-0080,,,,,,,4
TA-05992,SP-0028,34.92,1.65,85.0,2,63.5,N,Y,N,N,EF-003,EF-009,0,0,0,C-1351,1.0,,,,,,,,,,,,,,,1,1.0,7511.271181880578,SP-0007,SP-0058,SP-0072,SP-0080,,,,,,,4
TA-05993,SP-0035,12.7,1.24,90.0,8,25.4,N,N,N,N,EF-003,EF-018,0,0,0,C-0448,1.0,C-0449,1.0,C-0480,1.0,,,,,,,,,,,3,3.0,2117.6345104493507,,,,,,,,,,,0
TA-05994,SP-0028,34.92,1.65,94.0,2,63.5,N,Y,N,N,EF-003,EF-009,0,0,0,C-0129,1.0,,,,,,,,,,,,,,,1,1.0,8306.582248197346,SP-0007,SP-0058,SP-0070,SP-0080,,,,,,,4
TA-05995,SP-0029,19.05,1.65,68.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,3212.0350148649077,,,,,,,,,,,0
TA-05996,SP-0029,19.05,1.65,79.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,3731.628914328349,,,,,,,,,,,0
TA-05997,SP-0046,12.0,1.5,74.0,4,30.0,N,N,N,N,EF-001,EF-001,0,0,0,C-0101,2.0,C-0102,2.0,,,,,,,,,,,,,2,4.0,1961.5319130851274,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-05998,SP-0046,12.0,1.5,131.0,4,30.0,N,N,N,N,EF-001,EF-001,0,0,0,C-0101,2.0,C-0102,2.0,,,,,,,,,,,,,2,4.0,3472.441629920969,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-05999,SP-0039,6.35,0.71,133.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,889.2401313497563,,,,,,,,,,,0
TA-06000,SP-0039,6.35,0.71,142.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,949.4142755764316,,,,,,,,,,,0
TA-06001,SP-0046,21.7,2.8,96.0,6,55.0,N,N,N,N,EF-021,EF-021,0,0,0,C-0074,1.0,C-0160,1.0,,,,,,,,,,,,,2,2.0,8571.270068642107,,,,,,,,,,,0
TA-06002,SP-0046,21.7,2.8,96.0,6,55.0,N,N,N,N,EF-021,EF-021,0,0,0,C-0074,1.0,C-0160,1.0,,,,,,,,,,,,,2,2.0,8571.270068642107,,,,,,,,,,,0
TA-06003,SP-0029,25.4,3.05,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,2.0,C-1632,2.0,,,,,,,,,,,,,2,4.0,6977.3889263295505,,,,,,,,,,,0
TA-06004,SP-0029,15.88,1.65,35.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1654,1.0,C-1758,1.0,,,,,,,,,,,3,3.0,1365.691559919062,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,,,,,6
TA-06005,SP-0029,15.88,1.65,175.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1624,1.0,C-1630,1.0,C-1654,1.0,,,,,,,,,4,4.0,6828.4577995953105,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-06006,SP-0029,15.88,1.65,199.0,6,38.1,N,Y,N,Y,EF-003,EF-003,0,0,0,C-1624,1.0,C-1654,1.0,C-1758,1.0,,,,,,,,,,,3,3.0,7764.932012111238,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-06007,SP-0029,19.05,2.11,105.0,4,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,6262.438621994355,,,,,,,,,,,0
TA-06008,SP-0029,19.05,2.11,107.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,6381.7231671752015,,,,,,,,,,,0
TA-06009,SP-0035,12.7,1.24,54.0,5,25.4,N,N,N,Y,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,1270.5807062696103,SP-0063,SP-0080,,,,,,,,,2
TA-06010,SP-0035,12.7,1.24,58.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,1364.6977956229152,,,,,,,,,,,0
TA-06011,SP-0035,9.52,0.89,9.0,1,31.75,N,N,N,N,EF-018,EF-017,0,0,0,C-1243,1.0,C-1244,1.0,,,,,,,,,,,,,2,2.0,114.18236309196621,SP-0058,SP-0063,SP-0070,SP-0080,,,,,,,4
TA-06012,SP-0029,12.7,1.65,299.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1639,1.0,C-2004,1.0,,,,,,,,,,,,,2,2.0,9202.559367913118,,,,,,,,,,,0
TA-06013,SP-0029,12.7,1.65,299.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1639,1.0,C-2004,1.0,,,,,,,,,,,,,2,2.0,9202.559367913118,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0063,SP-0080,,,,7
TA-06014,SP-0029,12.7,1.65,176.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,,,3,3.0,5416.8911329522025,,,,,,,,,,,0
TA-06015,SP-0029,12.7,1.65,118.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-2004,1.0,,,,,,,,,,,3,3.0,3631.7792823202262,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0063,SP-0080,,,,7
TA-06016,SP-0029,12.7,1.65,120.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-2004,1.0,,,,,,,,,,,3,3.0,3693.3348633765013,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0063,SP-0080,,,,7
TA-06017,SP-0029,12.7,1.65,173.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,,,3,3.0,5324.5577613677915,,,,,,,,,,,0
TA-06018,SP-0029,19.05,1.65,62.0,4,50.8,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,2928.6201606121217,,,,,,,,,,,0
TA-06019,SP-0035,12.7,1.65,109.0,8,25.4,N,Y,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,3354.779167566989,SP-0063,SP-0080,,,,,,,,,2
TA-06020,SP-0029,25.4,2.41,96.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,2.0,C-1632,2.0,,,,,,,,,,,,,2,4.0,8792.933306457035,,,,,,,,,,,0
TA-06021,SP-0029,25.4,2.41,96.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,2.0,C-1632,2.0,,,,,,,,,,,,,2,4.0,8792.933306457035,,,,,,,,,,,0
TA-06022,SP-0029,101.6,1.65,100.0,1,152.4,N,N,N,N,EF-017,EF-017,0,0,0,,,,,,,,,,,,,,,,,0,0.0,26119.004972404855,SP-0069,SP-0080,SP-0087,,,,,,,,3
TA-06023,SP-0028,63.5,1.65,106.0,2,152.4,Y,Y,N,N,EF-017,EF-017,0,0,0,,,,,,,,,,,,,,,,,0,0.0,17218.845495849062,SP-0069,SP-0080,SP-0087,,,,,,,,3
TA-06024,SP-0028,63.5,1.65,100.0,3,101.6,N,N,N,N,NONE,EF-017,1,0,0,,,,,,,,,,,,,,,,,0,0.0,16244.193864008548,,,,,,,,,,,0
TA-06025,SP-0029,12.7,1.65,60.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,1846.6674316882506,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-06026,SP-0028,63.5,1.65,14.0,0,0.0,N,N,N,N,EF-023,EF-023,0,0,0,C-0552,1.0,C-0553,1.0,,,,,,,,,,,,,2,2.0,2274.1871409611967,SP-0004,SP-0069,SP-0080,,,,,,,,3
TA-06027,SP-0028,63.5,1.65,48.0,2,152.4,N,Y,N,Y,EF-023,NONE,0,0,0,C-1687,1.0,,,,,,,,,,,,,,,1,1.0,7797.213054724103,SP-0004,SP-0069,SP-0080,,,,,,,,3
TA-06028,SP-0028,63.5,1.65,16.0,0,0.0,N,N,N,N,EF-023,NONE,0,0,0,C-0552,1.0,,,,,,,,,,,,,,,1,1.0,2599.071018241368,SP-0004,SP-0069,SP-0080,,,,,,,,3
TA-06029,SP-0028,38.1,1.65,40.0,0,0.0,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,3864.394583364456,SP-0069,,,,,,,,,,1
TA-06030,SP-0028,6.35,0.89,202.0,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,1667.558794242156,,,,,,,,,,,0
TA-06031,SP-0028,6.35,0.89,206.0,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,1700.5797604647726,,,,,,,,,,,0
TA-06032,SP-0028,6.35,0.89,121.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,998.8842282341627,,,,,,,,,,,0
TA-06033,SP-0029,12.7,1.24,90.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,,,3,3.0,2117.6345104493507,,,,,,,,,,,0
TA-06034,SP-0029,12.7,0.89,97.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,1661.8619086639542,,,,,,,,,,,0
TA-06035,SP-0028,12.7,0.89,49.0,3,25.4,Y,Y,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,839.4972528302451,,,,,,,,,,,0
