tube_assembly_id,quantity_range_min,quantity_range_max,price_band_count,bracket_yes_count,bracket_no_count
TA-05475,1,1,1,0,1
TA-05477,1,250,8,8,0
TA-05478,1,250,8,8,0
TA-05479,1,1,1,0,1
TA-05480,1,250,8,8,0
TA-05481,1,250,8,8,0
TA-05482,1,250,8,8,0
TA-05483,1,250,8,8,0
TA-05484,1,1,1,0,1
TA-05485,5,15,3,3,0
TA-05486,5,5,1,0,1
TA-05487,12,24,3,3,0
TA-05488,8,24,4,4,0
TA-05489,1,25,5,5,0
TA-05490,1,25,5,5,0
TA-05491,5,20,3,3,0
TA-05492,1,6,5,5,0
TA-05493,2,10,5,5,0
TA-05494,2,10,5,5,0
TA-05495,1,25,5,5,0
TA-05496,2,10,5,5,0
TA-05497,10,25,3,3,0
TA-05498,2,5,4,4,0
TA-05499,4,12,4,4,0
TA-05500,1,100,7,7,0
TA-05501,1,100,7,7,0
TA-05502,1,250,8,8,0
TA-05503,1,250,8,8,0
TA-05504,1,20,3,3,0
TA-05505,1,20,3,3,0
TA-05511,1,1,1,0,1
TA-05512,15,15,1,0,1
TA-05513,15,15,1,0,1
TA-05514,1,1,1,0,1
TA-05515,1,1,1,0,1
TA-05516,10,10,1,0,1
TA-05517,10,10,1,0,1
TA-05518,1,1,1,0,1
TA-05519,1,1,1,0,1
TA-05520,5,15,3,3,0
TA-05521,2,5,4,4,0
TA-05522,2,8,4,4,0
TA-05523,5,15,3,3,0
TA-05524,5,15,3,3,0
TA-05528,15,15,1,0,1
TA-05529,1,250,8,8,0
TA-05530,1,250,8,8,0
TA-05531,5,9,3,3,0
TA-05535,1,250,8,8,0
TA-05536,1,250,8,8,0
TA-05538,1,1,1,0,1
TA-05539,1,1,1,0,1
TA-05540,1,1,1,1,0
TA-05541,1,1,1,0,1
TA-05542,80,80,1,0,1
TA-05543,1,1,1,0,1
TA-05544,1,1,1,0,1
TA-05545,1,1,1,1,0
TA-05546,30,120,4,4,0
TA-05547,1,1,1,0,1
TA-05548,1,1,1,0,1
TA-05549,1,1,1,0,1
TA-05551,1,1,1,0,1
TA-05552,1,1,1,0,1
TA-05553,1,1,1,0,1
TA-05554,1,1,1,0,1
TA-05555,1,1,1,0,1
TA-05556,1,1,1,0,1
TA-05557,1,1,1,0,1
TA-05558,1,1,1,0,1
TA-05559,1,250,8,8,0
TA-05560,1,1,1,0,1
TA-05561,1,1,1,1,0
TA-05562,1,1,1,1,0
TA-05563,1,1,2,2,0
TA-05564,1,1,1,0,1
TA-05565,1,1,1,0,1
TA-05566,1,1,1,0,1
TA-05567,1,1,1,0,1
TA-05568,1,1,1,0,1
TA-05573,1,1,1,1,0
TA-05574,1,1,1,1,0
TA-05575,1,1,1,0,1
TA-05576,1,1,1,0,1
TA-05577,1,250,8,8,0
TA-05578,1,1,1,0,1
TA-05579,1,1,1,0,1
TA-05580,1,1,1,0,1
TA-05581,1,1,1,0,1
TA-05582,1,1,1,0,1
TA-05583,1,1,1,0,1
TA-05584,1,1,1,0,1
TA-05585,1,1,1,0,1
TA-05586,5,10,2,2,0
TA-05587,1,1,1,0,1
TA-05588,1,1,1,0,1
TA-05589,1,1,1,0,1
TA-05590,1,6,5,5,0
TA-05591,1,1,1,0,1
TA-05592,1,1,1,0,1
TA-05593,1,1,1,1,0
TA-05594,1,1,1,1,0
TA-05595,1,1,1,1,0
TA-05596,1,250,8,8,0
TA-05599,1,15,4,4,0
TA-05603,1,1,1,0,1
TA-05605,8,8,1,0,1
TA-05610,1,1,1,1,0
TA-05611,1,1,1,0,1
TA-05628,1,250,8,8,0
TA-05629,1,250,8,8,0
TA-05630,1,250,8,8,0
TA-05638,1,250,8,8,0
TA-05639,1,1,2,2,0
TA-05640,1,20,6,6,0
TA-05641,1,1,1,0,1
TA-05642,1,1,1,0,1
TA-05643,1,250,8,8,0
TA-05644,1,250,8,8,0
TA-05645,25,25,1,0,1
TA-05646,1,1,1,0,1
TA-05647,1,250,8,8,0
TA-05648,1,250,8,8,0
TA-05649,1,250,8,8,0
TA-05650,1,250,8,8,0
TA-05651,1,250,8,8,0
TA-05652,1,250,8,8,0
TA-05653,1,250,8,8,0
TA-05654,1,250,8,8,0
TA-05655,1,250,8,8,0
TA-05656,1,250,8,8,0
TA-05657,1,250,8,8,0
TA-05658,1,250,8,8,0
TA-05659,1,1,1,0,1
TA-05660,1,250,8,8,0
TA-05661,1,1,1,0,1
TA-05662,50,50,1,0,1
TA-05663,1,250,8,8,0
TA-05665,1,250,8,8,0
TA-05667,1,250,8,8,0
TA-05668,1,250,8,8,0
TA-05669,12,48,4,4,0
TA-05670,1,250,8,8,0
TA-05672,1,250,8,8,0
TA-05673,1,250,8,8,0
TA-05674,1,250,8,8,0
TA-05675,1,250,8,8,0
TA-05676,1,250,8,8,0
TA-05677,1,250,8,8,0
TA-05678,1,250,8,8,0
TA-05679,1,250,8,8,0
TA-05680,1,250,8,8,0
TA-05681,1,250,8,8,0
TA-05682,1,250,8,8,0
TA-05683,1,250,8,8,0
TA-05684,1,250,8,8,0
TA-05685,1,9,5,5,0
TA-05686,1,250,8,8,0
TA-05687,1,250,8,8,0
TA-05688,1,250,8,8,0
TA-05691,1,1,2,2,0
TA-05692,25,25,1,0,1
TA-05693,1,20,4,4,0
TA-05694,25,25,1,0,1
TA-05695,1,20,4,4,0
TA-05696,1,250,8,8,0
TA-05698,1,10,3,3,0
TA-05701,1,250,8,8,0
TA-05702,5,5,1,0,1
TA-05706,1,250,8,8,0
TA-05707,1,250,8,8,0
TA-05708,1,250,8,8,0
TA-05709,1,250,8,8,0
TA-05710,2,100,7,7,0
TA-05711,1,250,8,8,0
TA-05712,1,250,8,8,0
TA-05713,1,250,8,8,0
TA-05714,1,250,8,8,0
TA-05715,1,250,8,8,0
TA-05716,2,5,2,2,0
TA-05717,1,250,8,8,0
TA-05718,1,250,8,8,0
TA-05719,1,1,1,0,1
TA-05721,50,50,1,0,1
TA-05722,25,100,3,3,0
TA-05723,75,100,3,3,0
TA-05724,1,1,2,2,0
TA-05725,1,20,3,3,0
TA-05729,1,1,1,0,1
TA-05730,1,1,1,1,0
TA-05731,1,1,1,1,0
TA-05733,1,250,8,8,0
TA-05734,1,250,8,8,0
TA-05736,1,250,8,8,0
TA-05737,1,250,8,8,0
TA-05738,1,250,8,8,0
TA-05739,1,250,8,8,0
TA-05740,20,20,1,0,1
TA-05741,20,20,1,0,1
TA-05742,1,250,8,8,0
TA-05743,1,250,8,8,0
TA-05744,2,2,1,0,1
TA-05745,35,35,1,0,1
TA-05746,1,20,5,5,0
TA-05747,3,10,3,3,0
TA-05748,1,250,8,8,0
TA-05749,2,10,5,5,0
TA-05750,25,25,1,0,1
TA-05751,250,250,1,0,1
TA-05752,1,250,8,8,0
TA-05753,1,1,1,0,1
TA-05754,1,1,1,0,1
TA-05755,1,9,5,5,0
TA-05756,1,250,8,8,0
TA-05758,1,1,1,0,1
TA-05759,1,250,8,8,0
TA-05762,1,1,1,0,1
TA-05763,1,1,1,0,1
TA-05764,1,1,1,1,0
TA-05765,1,1,1,0,1
TA-05766,1,1,1,1,0
TA-05768,1,100,7,7,0
TA-05769,1,1,1,0,1
TA-05770,50,50,1,0,1
TA-05772,1,250,8,8,0
TA-05774,10,60,3,3,0
TA-05780,1,250,8,8,0
TA-05781,1,250,8,8,0
TA-05782,1,250,8,8,0
TA-05783,1,250,8,8,0
TA-05784,1,1,2,2,0
TA-05785,1,1,1,0,1
TA-05786,1,7,2,2,0
TA-05787,7,7,3,3,0
TA-05804,1,1,1,0,1
TA-05805,1,5,5,5,0
TA-05806,1,1,1,0,1
TA-05807,40,40,1,0,1
TA-05808,1,1,1,1,0
TA-05809,1,1,1,1,0
TA-05810,1,1,1,1,0
TA-05811,1,250,8,8,0
TA-05812,1,250,9,9,0
TA-05813,1,250,8,8,0
TA-05814,1,250,8,8,0
TA-05815,1,250,8,8,0
TA-05816,1,250,8,8,0
TA-05817,1,250,8,8,0
TA-05818,5,20,4,4,0
TA-05819,1,30,5,5,0
TA-05820,2,6,4,4,0
TA-05821,40,100,4,4,0
TA-05822,5,30,5,5,0
TA-05842,1,1,1,0,1
TA-05843,1,1,1,0,1
TA-05844,1,250,8,8,0
TA-05845,1,250,8,8,0
TA-05846,1,250,8,8,0
TA-05847,1,250,8,8,0
TA-05848,1,250,8,8,0
TA-05849,1,250,8,8,0
TA-05850,1,250,8,8,0
TA-05851,1,250,8,8,0
TA-05852,1,250,8,8,0
TA-05853,1,250,8,8,0
TA-05857,5,5,1,0,1
TA-05864,1,250,8,8,0
TA-05865,1,20,5,5,0
TA-05866,1,1,1,0,1
TA-05873,50,75,2,2,0
TA-05874,5,15,3,3,0
TA-05875,2,8,4,4,0
TA-05876,2,8,4,4,0
TA-05877,10,25,3,3,0
TA-05878,10,25,3,3,0
TA-05879,5,5,1,0,1
TA-05880,1,1,1,0,1
TA-05881,1,1,1,0,1
TA-05882,1,1,1,0,1
TA-05883,1,1,1,0,1
TA-05884,10,20,3,3,0
TA-05885,2,6,3,3,0
TA-05886,10,15,2,2,0
TA-05887,10,20,3,3,0
TA-05888,25,45,3,3,0
TA-05889,5,25,4,4,0
TA-05890,5,15,3,3,0
TA-05891,5,15,3,3,0
TA-05892,10,20,3,3,0
TA-05893,5,15,3,3,0
TA-05894,5,25,4,4,0
TA-05895,10,25,3,3,0
TA-05896,1,1,1,0,1
TA-05897,1,1,1,0,1
TA-05898,1,1,1,0,1
TA-05899,1,1,1,0,1
TA-05900,1,1,1,0,1
TA-05901,10,25,3,3,0
TA-05902,1,1,1,0,1
TA-05903,1,1,1,0,1
TA-05904,10,30,3,3,0
TA-05905,15,35,3,3,0
TA-05906,10,30,3,3,0
TA-05907,10,30,3,3,0
TA-05908,20,40,3,3,0
TA-05909,5,15,3,3,0
TA-05910,5,25,3,3,0
TA-05911,3,10,3,3,0
TA-05912,5,20,3,3,0
TA-05913,5,15,3,3,0
TA-05914,5,20,3,3,0
TA-05915,5,15,3,3,0
TA-05916,5,20,3,3,0
TA-05917,5,15,3,3,0
TA-05918,10,20,3,3,0
TA-05919,1,1,1,0,1
TA-05920,1,1,1,0,1
TA-05921,1,1,1,0,1
TA-05922,1,1,1,0,1
TA-05923,1,1,1,0,1
TA-05924,10,25,3,3,0
TA-05925,3,12,4,4,0
TA-05926,5,15,3,3,0
TA-05927,10,25,3,3,0
TA-05928,10,25,3,3,0
TA-05929,5,15,3,3,0
TA-05930,10,20,3,3,0
TA-05931,10,30,3,3,0
TA-05932,10,25,3,3,0
TA-05933,5,15,3,3,0
TA-05934,5,15,3,3,0
TA-05935,5,15,3,3,0
TA-05936,5,15,3,3,0
TA-05937,1,1,1,0,1
TA-05938,3,10,3,3,0
TA-05939,1,1,1,0,1
TA-05940,1,1,1,0,1
TA-05941,1,1,1,0,1
TA-05942,10,20,3,3,0
TA-05943,1,1,1,0,1
TA-05944,5,15,3,3,0
TA-05945,15,35,3,3,0
TA-05946,1,1,1,0,1
TA-05947,1,1,1,0,1
TA-05948,10,25,3,3,0
TA-05949,1,1,1,0,1
TA-05950,5,15,3,3,0
TA-05951,1,1,1,0,1
TA-05952,10,25,3,3,0
TA-05953,10,30,3,3,0
TA-05954,5,15,3,3,0
TA-05955,20,30,2,2,0
TA-05956,5,20,3,3,0
TA-05957,5,20,3,3,0
TA-05958,1,1,1,0,1
TA-05960,46,46,1,0,1
TA-05961,1,1,1,0,1
TA-05962,6,12,3,3,0
TA-05963,1,1,1,0,1
TA-05964,1,1,1,0,1
TA-05965,1,1,1,0,1
TA-05966,4,25,5,5,0
TA-05967,2,10,2,2,0
TA-05968,50,50,1,0,1
TA-05969,1,20,5,5,0
TA-05970,10,40,5,5,0
TA-05971,1,100,7,7,0
TA-05972,1,250,8,8,0
TA-05973,1,250,8,8,0
TA-05974,1,250,8,8,0
TA-05982,1,1,1,0,1
TA-05983,1,1,2,2,0
TA-05984,1,1,2,2,0
TA-05985,1,1,2,2,0
TA-05986,1,1,2,2,0
TA-05987,1,1,2,2,0
TA-05988,1,1,2,2,0
TA-05989,1,10,2,2,0
TA-05990,1,1,1,0,1
TA-05991,1,1,1,1,0
TA-05992,1,1,2,2,0
TA-05993,5,5,1,0,1
TA-05994,1,1,2,2,0
TA-05995,1,250,8,8,0
TA-05996,1,250,8,8,0
TA-05999,5,20,4,4,0
TA-06000,5,20,4,4,0
TA-06003,1,250,8,8,0
TA-06007,1,250,8,8,0
TA-06008,1,250,8,8,0
TA-06009,1,1,1,0,1
TA-06010,2,6,4,4,0
TA-06011,52,52,1,0,1
TA-06018,20,20,1,0,1
TA-06019,8,48,5,5,0
TA-06020,1,250,8,8,0
TA-06021,1,250,8,8,0
TA-06022,1,1,2,2,0
TA-06023,1,5,5,5,0
TA-06024,1,1,2,2,0
TA-06025,1,1,1,0,1
TA-06026,1,1,1,0,1
TA-06027,1,1,1,0,1
TA-06028,1,1,1,0,1
TA-06029,1,1,1,0,1
TA-06030,50,50,1,0,1
TA-06031,50,50,1,0,1
TA-06032,50,50,1,0,1
TA-06033,1,250,8,8,0
TA-06034,50,50,1,0,1
TA-06035,1,250,8,8,0
TA-06036,1,250,8,8,0
TA-06037,1,1,1,1,0
TA-06042,1,1,2,2,0
TA-06043,1,1,2,2,0
TA-06044,1,1,2,2,0
TA-06045,1,1,2,2,0
TA-06046,5,20,4,4,0
TA-06047,2,2,1,0,1
TA-06048,5,25,5,5,0
TA-06049,5,20,4,4,0
TA-06052,10,10,1,0,1
TA-06053,1,250,8,8,0
TA-06056,1,1,1,0,1
TA-06057,1,1,1,0,1
TA-06058,1,1,1,0,1
TA-06059,8,8,1,0,1
TA-06060,1,250,7,7,0
TA-06061,1,1,1,0,1
TA-06062,25,25,1,0,1
TA-06063,1,250,8,8,0
TA-06064,1,1,1,0,1
TA-06065,1,1,1,0,1
TA-06066,1,250,8,8,0
TA-06067,1,1,1,1,0
TA-06068,1,1,2,2,0
TA-06069,1,250,12,12,0
TA-06070,1,1,1,0,1
TA-06071,1,250,8,8,0
TA-06072,1,250,8,8,0
TA-06073,1,250,8,8,0
TA-06074,1,250,8,8,0
TA-06087,1,1,1,1,0
TA-06088,1,1,1,1,0
TA-06089,1,250,8,8,0
TA-06090,1,250,8,8,0
TA-06091,1,250,8,8,0
TA-06092,1,250,8,8,0
TA-06093,1,250,8,8,0
TA-06094,1,250,8,8,0
TA-06095,1,250,8,8,0
TA-06096,1,100,8,8,0
TA-06097,1,250,8,8,0
TA-06098,1,1,1,0,1
TA-06099,1,1,1,0,1
TA-06100,1,1,1,0,1
TA-06104,8,24,4,4,0
TA-06105,10,30,4,4,0
TA-06106,5,25,3,3,0
TA-06107,1,6,5,5,0
TA-06108,1,6,5,5,0
TA-06109,1,250,8,8,0
TA-06110,50,50,1,0,1
TA-06111,50,50,1,0,1
TA-06113,1,1,1,0,1
TA-06114,50,50,1,0,1
TA-06115,1,100,6,6,0
TA-06119,1,250,8,8,0
TA-06120,1,250,8,8,0
TA-06121,15,35,3,3,0
TA-06122,2,12,5,5,0
TA-06123,2,10,5,5,0
TA-06124,2,10,5,5,0
TA-06125,2,10,5,5,0
TA-06126,2,10,5,5,0
TA-06127,2,10,5,5,0
TA-06128,2,10,5,5,0
TA-06129,2,10,5,5,0
TA-06130,2,10,5,5,0
TA-06131,1,1,1,0,1
TA-06132,1,1,1,0,1
TA-06133,1,150,2,2,0
TA-06134,1,250,8,8,0
TA-06135,1,1,1,0,1
TA-06136,44,44,1,0,1
TA-06137,49,49,1,0,1
TA-06138,5,5,1,0,1
TA-06139,1,1,1,0,1
TA-06140,1,1,1,0,1
TA-06141,5,5,1,0,1
TA-06142,26,26,1,0,1
TA-06143,18,18,1,0,1
TA-06144,1,1,1,0,1
TA-06145,1,1,1,0,1
TA-06146,1,1,1,0,1
TA-06147,1,1,1,0,1
TA-06148,1,1,1,0,1
TA-06149,15,15,1,0,1
TA-06150,1,1,2,2,0
TA-06155,1,250,8,8,0
TA-06156,4,16,4,4,0
TA-06161,1,1,1,0,1
TA-06162,1,250,8,8,0
TA-06163,1,1,1,1,0
TA-06164,1,250,8,8,0
TA-06165,10,10,1,0,1
TA-06166,2,10,5,5,0
TA-06167,1,6,5,5,0
TA-06168,1,250,8,8,0
TA-06169,5,5,1,0,1
TA-06170,1,4,4,4,0
TA-06171,1,4,4,4,0
TA-06172,1,1,1,0,1
TA-06173,1,1,1,0,1
TA-06174,1,4,4,4,0
TA-06175,1,1,1,0,1
TA-06176,20,60,4,4,0
TA-06178,1,250,8,8,0
TA-06179,1,250,8,8,0
TA-06180,1,250,8,8,0
TA-06181,1,250,8,8,0
TA-06182,1,250,8,8,0
TA-06183,1,250,8,8,0
TA-06184,1,1,1,0,1
TA-06185,1,250,8,8,0
TA-06186,5,20,4,4,0
TA-06187,3,20,6,6,0
TA-06188,10,30,5,5,0
TA-06189,3,12,4,4,0
TA-06190,5,5,1,0,1
TA-06206,1,250,8,8,0
TA-06207,1,250,8,8,0
TA-06208,1,250,8,8,0
TA-06209,1,250,8,8,0
TA-06212,1,1,1,0,1
TA-06213,20,20,1,0,1
TA-06214,20,20,1,0,1
TA-06215,1,20,3,3,0
TA-06216,1,20,3,3,0
TA-06218,1,1,1,1,0
TA-06219,1,1,1,0,1
TA-06220,1,1,1,0,1
TA-06222,1,1,1,0,1
TA-06223,3,3,1,0,1
TA-06224,1,1,1,1,0
TA-06225,1,250,8,8,0
TA-06226,1,100,7,7,0
TA-06227,1,100,7,7,0
TA-06228,2,2,1,0,1
TA-06229,50,50,1,0,1
TA-06231,1,1,1,1,0
TA-06232,1,1,1,0,1
TA-06233,1,1,1,0,1
TA-06234,17,17,1,0,1
TA-06237,1,250,8,8,0
TA-06238,1,250,8,8,0
TA-06239,1,250,8,8,0
TA-06240,1,1,1,0,1
TA-06241,1,1,1,1,0
TA-06242,1,1,1,1,0
TA-06244,1,250,8,8,0
TA-06245,1,250,8,8,0
TA-06246,1,250,8,8,0
TA-06247,1,250,8,8,0
TA-06248,1,250,8,8,0
TA-06249,1,250,8,8,0
TA-06250,1,250,8,8,0
TA-06251,1,250,8,8,0
TA-06252,1,250,8,8,0
TA-06253,1,250,8,8,0
TA-06254,1,250,8,8,0
TA-06255,1,250,8,8,0
TA-06256,50,50,1,0,1
TA-06257,1,1,2,2,0
TA-06261,1,250,8,8,0
TA-06262,1,250,8,8,0
TA-06263,1,1,1,1,0
TA-06264,20,20,1,0,1
TA-06265,22,22,1,0,1
TA-06267,55,55,1,0,1
TA-06268,6,6,2,2,0
TA-06269,30,30,1,0,1
TA-06270,1,1,2,2,0
TA-06271,1,1,1,0,1
TA-06272,1,250,8,8,0
TA-06275,5,20,3,3,0
TA-06276,1,250,8,8,0
TA-06277,1,250,8,8,0
TA-06278,5,20,3,3,0
TA-06282,1,1,1,0,1
TA-06283,1,250,8,8,0
TA-06286,1,250,8,8,0
TA-06287,1,250,8,8,0
TA-06288,1,250,8,8,0
TA-06289,1,250,8,8,0
TA-06290,1,250,8,8,0
TA-06291,1,250,8,8,0
TA-06292,1,250,8,8,0
TA-06293,1,250,8,8,0
TA-06294,1,250,8,8,0
TA-06295,1,250,8,8,0
TA-06296,1,250,8,8,0
TA-06297,1,250,8,8,0
TA-06302,1,1,2,2,0
TA-06303,1,1,1,0,1
TA-06304,1,1,1,0,1
TA-06305,1,250,8,8,0
TA-06306,1,250,8,8,0
TA-06307,1,250,8,8,0
TA-06308,1,250,8,8,0
TA-06309,2,2,1,0,1
TA-06310,1,250,8,8,0
TA-06311,1,250,8,8,0
TA-06312,1,250,8,8,0
TA-06313,1,250,8,8,0
TA-06314,1,250,8,8,0
TA-06315,1,20,5,5,0
TA-06316,1,250,8,8,0
TA-06317,1,250,8,8,0
TA-06318,1,250,8,8,0
TA-06319,1,250,8,8,0
TA-06320,1,250,8,8,0
TA-06321,1,250,8,8,0
TA-06322,1,250,8,8,0
TA-06323,1,250,8,8,0
TA-06324,1,250,8,8,0
TA-06325,1,100,7,7,0
TA-06326,1,100,7,7,0
TA-06327,1,100,7,7,0
TA-06328,1,100,7,7,0
TA-06329,1,100,7,7,0
TA-06330,1,100,7,7,0
TA-06331,1,100,7,7,0
TA-06332,1,250,8,8,0
TA-06333,1,100,7,7,0
TA-06334,1,100,7,7,0
TA-06336,1,250,8,8,0
TA-06337,1,250,8,8,0
TA-06338,1,250,8,8,0
TA-06339,1,250,8,8,0
TA-06340,1,250,8,8,0
TA-06341,1,250,8,8,0
TA-06342,1,250,8,8,0
TA-06343,1,250,8,8,0
TA-06344,1,250,8,8,0
TA-06345,1,250,8,8,0
TA-06348,10,10,1,0,1
TA-06351,1,1,1,0,1
TA-06352,3,5,2,2,0
TA-06353,5,10,2,2,0
TA-06354,1,1,1,0,1
TA-06355,5,10,2,2,0
TA-06356,1,1,1,0,1
TA-06357,10,50,3,3,0
TA-06358,1,1,1,0,1
TA-06359,1,1,1,0,1
TA-06360,2,8,4,4,0
TA-06362,1,250,8,8,0
TA-06363,1,250,8,8,0
TA-06364,1,250,8,8,0
TA-06365,1,250,8,8,0
TA-06366,1,250,8,8,0
TA-06367,1,250,8,8,0
TA-06368,1,250,8,8,0
TA-06369,1,250,8,8,0
TA-06370,1,250,8,8,0
TA-06371,1,250,8,8,0
TA-06372,1,250,8,8,0
TA-06373,6,6,1,0,1
TA-06374,1,18,5,5,0
TA-06375,1,250,8,8,0
TA-06376,1,250,8,8,0
TA-06377,1,2,2,2,0
TA-06378,25,100,4,4,0
TA-06379,54,54,1,0,1
TA-06380,1,1,1,0,1
TA-06387,1,250,8,8,0
TA-06388,1,250,8,8,0
TA-06389,1,250,8,8,0
TA-06390,10,20,3,3,0
TA-06391,1,250,8,8,0
TA-06392,1,250,8,8,0
TA-06393,1,250,8,8,0
TA-06394,1,250,8,8,0
TA-06395,1,250,8,8,0
TA-06396,1,250,8,8,0
TA-06397,1,250,8,8,0
TA-06404,1,250,8,8,0
TA-06405,1,250,8,8,0
TA-06406,1,250,8,8,0
TA-06407,1,250,8,8,0
TA-06408,1,250,8,8,0
TA-06409,1,250,8,8,0
TA-06410,1,250,8,8,0
TA-06411,1,250,8,8,0
TA-06412,1,250,8,8,0
TA-06413,1,250,8,8,0
TA-06414,1,1,1,0,1
TA-06415,1,1,1,0,1
TA-06416,10,10,1,0,1
TA-06417,1,1,1,1,0
TA-06418,1,1,1,0,1
TA-06419,1,250,8,8,0
TA-06420,1,1,1,1,0
TA-06421,1,1,1,0,1
TA-06422,1,1,1,1,0
TA-06423,1,1,1,1,0
TA-06424,20,20,1,0,1
TA-06425,20,20,1,0,1
TA-06426,1,250,8,8,0
TA-06427,1,1,1,0,1
TA-06428,1,250,8,8,0
TA-06429,1,250,8,8,0
TA-06430,1,250,8,8,0
TA-06431,1,250,8,8,0
TA-06432,5,20,4,4,0
TA-06433,1,250,8,8,0
TA-06434,1,250,8,8,0
TA-06435,1,250,8,8,0
TA-06436,1,9,5,5,0
TA-06437,1,250,8,8,0
TA-06438,1,250,8,8,0
TA-06439,1,250,8,8,0
TA-06440,1,250,8,8,0
TA-06441,1,250,8,8,0
TA-06442,1,250,8,8,0
TA-06443,1,250,8,8,0
TA-06444,1,250,8,8,0
TA-06445,1,250,8,8,0
TA-06446,1,250,8,8,0
TA-06447,1,1,1,0,1
TA-06448,1,1,1,0,1
TA-06449,2,2,1,0,1
TA-06450,1,1,1,0,1
TA-06456,1,1,1,1,0
TA-06457,1,250,8,8,0
TA-06458,1,250,8,8,0
TA-06459,1,1,1,0,1
TA-06460,6,12,3,3,0
TA-06461,1,250,8,8,0
TA-06462,1,1,1,0,1
TA-06463,1,1,1,0,1
TA-06465,1,250,8,8,0
TA-06466,1,1,1,0,1
TA-06467,1,1,1,0,1
TA-06470,22,22,1,0,1
TA-06471,25,25,1,0,1
TA-06472,1,250,8,8,0
TA-06473,1,250,8,8,0
TA-06474,1,250,8,8,0
TA-06475,1,250,8,8,0
TA-06476,10,10,1,0,1
TA-06477,20,20,1,0,1
TA-06478,20,20,1,0,1
TA-06479,20,20,1,0,1
TA-06480,20,20,1,0,1
TA-06481,1,1,1,0,1
TA-06482,1,1,1,0,1
TA-06483,1,1,1,0,1
TA-06484,1,1,1,0,1
TA-06494,1,120,5,5,0
TA-06495,1,1,1,0,1
TA-06496,1,100,7,7,0
TA-06497,1,100,7,7,0
TA-06498,1,1,1,0,1
TA-06499,1,1,1,1,0
TA-06500,50,500,5,5,0
TA-06501,1,1,1,0,1
TA-06502,1,5,4,4,0
TA-06503,1,1,1,0,1
TA-06504,2,8,4,4,0
TA-06505,2,8,4,4,0
TA-06506,30,90,4,4,0
TA-06507,1,1,1,0,1
TA-06508,1,250,8,8,0
TA-06509,1,250,8,8,0
TA-06510,1,1,1,0,1
TA-06511,1,4,4,4,0
TA-06512,1,1,1,0,1
TA-06513,1,250,8,8,0
TA-06514,1,1,1,0,1
TA-06515,20,20,1,0,1
TA-06516,5,5,1,0,1
TA-06519,1,1,1,0,1
TA-06520,1,250,8,8,0
TA-06521,1,250,8,8,0
TA-06522,1,250,8,8,0
TA-06523,1,50,5,5,0
TA-06524,1,50,5,5,0
TA-06525,1,250,8,8,0
TA-06526,1,250,8,8,0
TA-06527,4,24,5,5,0
TA-06528,1,5,3,3,0
TA-06529,3,3,1,0,1
TA-06530,1,1,1,0,1
TA-06531,1,1,1,0,1
TA-06532,1,5,5,5,0
TA-06533,4,5,2,2,0
TA-06534,5,5,1,0,1
TA-06535,1,1,1,0,1
TA-06536,1,250,8,8,0
TA-06537,1,1,1,0,1
TA-06538,1,1,1,1,0
TA-06539,25,25,1,0,1
TA-06548,1,1,1,0,1
TA-06551,1,1,1,0,1
TA-06552,1,25,5,5,0
TA-06553,400,550,3,3,0
TA-06554,1,1,1,1,0
TA-06555,1,1,1,1,0
TA-06556,1,250,8,8,0
TA-06557,1,100,7,7,0
TA-06558,1,250,8,8,0
TA-06559,1,250,8,8,0
TA-06560,1,100,7,7,0
TA-06561,1,100,7,7,0
TA-06562,5,20,4,4,0
TA-06563,1,1,1,0,1
TA-06564,1,250,8,8,0
TA-06565,1,1,1,0,1
TA-06566,1,1,1,1,0
TA-06567,1,1,1,0,1
TA-06568,1,250,8,8,0
TA-06569,1,250,8,8,0
TA-06570,1,1,1,0,1
TA-06571,1,1,1,1,0
TA-06579,1,1,1,0,1
TA-06580,1,1,1,0,1
TA-06581,1,1,1,0,1
TA-06582,15,15,1,0,1
TA-06583,1,1,1,0,1
TA-06584,1,1,1,0,1
TA-06585,1,1,1,0,1
TA-06586,5,5,1,0,1
TA-06587,1,1,1,0,1
TA-06588,1,1,1,0,1
TA-06589,1,1,1,0,1
TA-06590,1,1,1,0,1
TA-06591,1,1,1,0,1
TA-06592,1,250,8,8,0
TA-06593,1,1,2,2,0
TA-06594,1,1,2,2,0
TA-06595,1,1,2,2,0
TA-06596,1,1,2,2,0
TA-06597,1,2,3,3,0
TA-06598,1,250,8,8,0
TA-06599,2,2,1,0,1
TA-06600,1,250,8,8,0
TA-06601,1,250,8,8,0
TA-06602,4,16,4,4,0
TA-06603,1,1,1,0,1
TA-06604,1,1,1,0,1
TA-06605,1,1,1,0,1
TA-06606,1,1,1,0,1
TA-06607,5,300,8,8,0
TA-06608,1,1,1,0,1
TA-06610,1,250,8,8,0
TA-06618,1,1,1,0,1
TA-06619,1,1,2,2,0
TA-06620,1,1,1,0,1
TA-06622,1,250,8,8,0
TA-06623,1,1,1,0,1
TA-06624,1,1,1,0,1
TA-06625,15,15,1,0,1
TA-06626,1,1,1,0,1
TA-06627,1,1,1,0,1
TA-06633,1,250,8,8,0
TA-06634,1,250,8,8,0
TA-06635,1,1,1,0,1
TA-06636,1,1,1,0,1
TA-06642,1,250,8,8,0
TA-06643,1,250,8,8,0
