tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-04765,S-0066,2013-07-01,0,0,Yes,1,22.01999744
TA-04765,S-0066,2013-07-01,0,0,Yes,2,12.4552784
TA-04765,S-0066,2013-07-01,0,0,Yes,5,6.718672624
TA-04765,S-0066,2013-07-01,0,0,Yes,10,4.804615992
TA-04765,S-0066,2013-07-01,0,0,Yes,25,3.655625602
TA-04765,S-0066,2013-07-01,0,0,Yes,50,3.341252928
TA-04765,S-0066,2013-07-01,0,0,Yes,100,3.199367916
TA-04765,S-0066,2013-07-01,0,0,Yes,250,3.115906144
TA-04768,S-0072,2002-04-08,100,1,Yes,1,4.10353711
TA-04768,S-0072,2012-09-17,25,0,Yes,12,7.895483605
TA-04768,S-0072,2012-09-17,25,0,Yes,18,7.122071187
TA-04768,S-0072,2012-09-17,25,0,Yes,24,6.807698514
TA-04768,S-0072,2012-09-17,25,0,Yes,36,5.205232497
TA-04769,S-0026,2009-03-01,1,1,No,1,34.06909522
TA-04770,S-0072,2011-04-29,100,1,Yes,1,2.195044596
TA-04770,S-0072,2011-06-01,2000,1,Yes,1,1.577427486
TA-04770,S-0072,2011-06-01,2000,40,Yes,1,1.713748379
TA-04771,S-0041,2013-06-24,50,0,Yes,1,24.99123651
TA-04771,S-0041,2013-06-24,50,0,Yes,6,5.266437796
TA-04771,S-0041,2013-06-24,50,0,Yes,20,1.62472249
TA-04772,S-0041,2013-03-27,5,10,No,10,4.785141579
TA-04774,S-0066,2006-12-23,1,0,Yes,30,2.195044596
TA-04774,S-0066,2006-12-23,1,0,Yes,45,1.964133695
TA-04774,S-0066,2006-12-23,1,0,Yes,60,1.847287214
TA-04777,S-0072,2012-03-16,47,0,Yes,20,5.182976024
TA-04777,S-0072,2012-03-16,47,0,Yes,30,4.212037413
TA-04777,S-0072,2012-03-16,47,0,Yes,40,3.405240286
TA-04777,S-0072,2012-03-16,47,0,Yes,50,2.92116201
TA-04778,S-0072,2013-01-16,420,1,Yes,1,6.156696694
TA-04779,S-0072,1988-12-01,0,1,Yes,1,5.19688632
TA-04780,S-0026,2006-10-09,150,1,No,1,16.2472249
TA-04781,S-0066,2013-11-02,1,0,Yes,1,22.23421599
TA-04781,S-0066,2013-11-02,1,0,Yes,2,12.66949695
TA-04781,S-0066,2013-11-02,1,0,Yes,5,6.930109112
TA-04781,S-0066,2013-11-02,1,0,Yes,10,5.01883454
TA-04781,S-0066,2013-11-02,1,0,Yes,25,3.869844149
TA-04781,S-0066,2013-11-02,1,0,Yes,50,3.555471476
TA-04781,S-0066,2013-11-02,1,0,Yes,100,3.413586464
TA-04781,S-0066,2013-11-02,1,0,Yes,250,3.330124692
TA-04785,S-0066,2013-10-01,0,0,Yes,1,17.85803709
TA-04785,S-0066,2013-10-01,0,0,Yes,2,9.962553485
TA-04785,S-0066,2013-10-01,0,0,Yes,5,5.227488969
TA-04785,S-0066,2013-10-01,0,0,Yes,10,3.647279424
TA-04785,S-0066,2013-10-01,0,0,Yes,25,2.698597286
TA-04785,S-0066,2013-10-01,0,0,Yes,50,2.45099403
TA-04785,S-0066,2013-10-01,0,0,Yes,100,2.342493726
TA-04785,S-0066,2013-10-01,0,0,Yes,250,2.278506368
TA-04787,S-0030,2014-02-13,1,20,No,20,4.543102441
TA-04788,S-0026,1982-09-22,5,0,Yes,5,6.746493215
TA-04788,S-0026,1982-09-22,5,0,Yes,25,2.117146943
TA-04788,S-0026,1982-09-22,5,0,Yes,50,1.566299249
TA-04788,S-0026,1982-09-22,5,0,Yes,100,1.274183048
TA-04788,S-0026,1982-09-22,5,0,Yes,150,1.199067454
TA-04788,S-0026,1982-09-22,5,0,Yes,600,1.054400383
TA-04788,S-0066,2013-11-02,1,0,Yes,1,18.03608887
TA-04788,S-0066,2013-11-02,1,0,Yes,2,10.14060526
TA-04788,S-0066,2013-11-02,1,0,Yes,5,5.40275869
TA-04788,S-0066,2013-11-02,1,0,Yes,10,3.822549145
TA-04788,S-0066,2013-11-02,1,0,Yes,25,2.876649066
TA-04788,S-0066,2013-11-02,1,0,Yes,50,2.62626375
TA-04788,S-0066,2013-11-02,1,0,Yes,100,2.517763447
TA-04788,S-0066,2013-11-02,1,0,Yes,250,2.453776089
TA-04790,S-0013,2013-06-12,2,1,No,1,54.86220461
TA-04791,S-0072,2011-06-01,1500,1,Yes,1,2.425955498
TA-04791,S-0072,2011-06-01,1500,30,Yes,1,2.637391987
TA-04792,S-0013,2014-07-09,25,5,Yes,5,8.61881896
TA-04792,S-0041,2013-11-13,1005,0,Yes,1,25.62276392
TA-04792,S-0041,2013-11-13,1005,0,Yes,6,5.87570873
TA-04792,S-0041,2013-11-13,1005,0,Yes,20,2.233993423
TA-04792,S-0041,2013-11-13,1005,70,Yes,70,2.233993423
TA-04801,S-0072,2013-11-11,5,1,No,1,9.706604052
TA-04804,S-0005,2014-06-26,31,5,No,5,2.289634604
TA-04805,S-0072,2014-04-23,25,1,No,1,11.55110921
TA-04806,S-0072,2014-04-29,22,1,No,1,12.50535546
TA-04807,S-0030,2014-04-03,20,5,No,5,7.403059152
TA-04810,S-0030,2014-02-13,1,20,No,20,5.310950741
TA-04812,S-0030,2014-02-13,1,20,No,20,6.242940525
TA-04814,S-0030,2014-02-28,133,20,No,20,5.28313015
TA-04815,S-0030,2014-02-13,1,20,No,20,5.057783367
TA-04817,S-0030,2014-02-13,1,20,No,20,6.089927277
TA-04819,S-0030,2014-02-13,1,20,No,20,5.310950741
TA-04820,S-0030,2014-02-13,1,20,No,20,5.998119328
TA-04821,S-0030,2014-02-13,1,20,No,20,6.395953773
TA-04826,S-0072,2012-09-17,25,0,Yes,12,10.00428437
TA-04826,S-0072,2012-09-17,25,0,Yes,18,9.428398146
TA-04826,S-0072,2012-09-17,25,0,Yes,24,8.040150676
TA-04826,S-0072,2012-09-17,25,0,Yes,36,6.685287915
TA-04828,S-0066,2013-07-01,0,0,Yes,1,20.52881379
TA-04828,S-0066,2013-07-01,0,0,Yes,2,10.96409475
TA-04828,S-0066,2013-07-01,0,0,Yes,5,5.22470691
TA-04828,S-0066,2013-07-01,0,0,Yes,10,3.310650278
TA-04828,S-0066,2013-07-01,0,0,Yes,25,2.164441947
TA-04828,S-0066,2013-07-01,0,0,Yes,50,1.847287214
TA-04828,S-0066,2013-07-01,0,0,Yes,100,1.705402202
TA-04828,S-0066,2013-07-01,0,0,Yes,250,1.621940431
TA-04830,S-0066,2013-10-01,0,0,Yes,1,28.08766825
TA-04830,S-0066,2013-10-01,0,0,Yes,2,16.22775048
TA-04830,S-0066,2013-10-01,0,0,Yes,5,9.111243413
TA-04830,S-0066,2013-10-01,0,0,Yes,10,6.738147037
TA-04830,S-0066,2013-10-01,0,0,Yes,25,5.316514859
TA-04830,S-0066,2013-10-01,0,0,Yes,50,4.907552178
TA-04830,S-0066,2013-10-01,0,0,Yes,100,4.721154221
TA-04830,S-0066,2013-10-01,0,0,Yes,250,4.609871858
TA-04831,S-0072,2001-09-12,20,1,No,1,13.45125554
TA-04834,S-0072,2001-02-17,10,1,No,1,10.61633736
TA-04842,S-0066,2013-10-04,87,4,No,4,30.98100966
TA-04845,S-0066,2011-08-01,185,1,Yes,1,16.74243141
TA-04845,S-0066,2011-08-01,185,20,Yes,1,13.62096115
TA-04848,S-0066,2013-09-01,1,0,Yes,1,28.43542563
TA-04848,S-0066,2013-09-01,1,0,Yes,2,16.57550786
TA-04848,S-0066,2013-09-01,1,0,Yes,5,9.459000796
TA-04848,S-0066,2013-09-01,1,0,Yes,10,7.088686479
TA-04848,S-0066,2013-09-01,1,0,Yes,25,5.664272241
TA-04848,S-0066,2013-09-01,1,0,Yes,50,5.258091619
TA-04848,S-0066,2013-09-01,1,0,Yes,100,5.068911603
TA-04848,S-0066,2013-09-01,1,0,Yes,250,4.957629241
TA-04852,S-0066,2013-09-01,0,0,Yes,1,24.32076028
TA-04852,S-0066,2013-09-01,0,0,Yes,2,14.13007795
TA-04852,S-0066,2013-09-01,0,0,Yes,5,8.015112145
TA-04852,S-0066,2013-09-01,0,0,Yes,10,5.975862856
TA-04852,S-0066,2013-09-01,0,0,Yes,25,4.754538929
TA-04852,S-0066,2013-09-01,0,0,Yes,50,4.412345665
TA-04852,S-0066,2013-09-01,0,0,Yes,100,4.259332417
TA-04852,S-0066,2013-09-01,0,0,Yes,250,4.167524468
TA-04853,S-0066,2013-07-01,0,0,Yes,1,27.83450087
TA-04853,S-0066,2013-07-01,0,0,Yes,2,15.97458311
TA-04853,S-0066,2013-07-01,0,0,Yes,5,8.858076039
TA-04853,S-0066,2013-07-01,0,0,Yes,10,6.484979663
TA-04853,S-0066,2013-07-01,0,0,Yes,25,5.063347485
TA-04853,S-0066,2013-07-01,0,0,Yes,50,4.654384803
TA-04853,S-0066,2013-07-01,0,0,Yes,100,4.467986846
TA-04853,S-0066,2013-07-01,0,0,Yes,250,4.353922425
TA-04865,S-0072,2002-12-18,2,1,No,1,19.19064338
TA-04868,S-0013,2013-02-15,289,28,No,28,1.037708028
TA-04869,S-0062,2014-02-07,450,1,No,1,4.718372162
TA-04871,S-0066,2013-07-01,0,0,Yes,1,22.33158805
TA-04871,S-0066,2013-07-01,0,0,Yes,2,12.76686902
TA-04871,S-0066,2013-07-01,0,0,Yes,5,7.027481179
TA-04871,S-0066,2013-07-01,0,0,Yes,10,5.113424548
TA-04871,S-0066,2013-07-01,0,0,Yes,25,3.967216216
TA-04871,S-0066,2013-07-01,0,0,Yes,50,3.650061484
TA-04871,S-0066,2013-07-01,0,0,Yes,100,3.510958531
TA-04871,S-0066,2013-07-01,0,0,Yes,250,3.4247147
TA-04872,S-0041,2013-09-10,1,20,No,20,11.70412246
TA-04876,S-0066,2013-09-26,5,0,Yes,2,25.05522387
TA-04876,S-0066,2013-09-26,5,0,Yes,4,14.62250241
TA-04876,S-0066,2013-09-26,5,0,Yes,6,11.14492858
TA-04876,S-0066,2013-09-26,5,0,Yes,8,9.406141674
TA-04876,S-0066,2013-09-26,5,0,Yes,10,8.362869527
TA-04881,S-0066,2013-10-01,0,0,Yes,1,28.47715651
TA-04881,S-0066,2013-10-01,0,0,Yes,2,16.61723875
TA-04881,S-0066,2013-10-01,0,0,Yes,5,9.500731682
TA-04881,S-0066,2013-10-01,0,0,Yes,10,7.130417364
TA-04881,S-0066,2013-10-01,0,0,Yes,25,5.706003127
TA-04881,S-0066,2013-10-01,0,0,Yes,50,5.299822505
TA-04881,S-0066,2013-10-01,0,0,Yes,100,5.110642489
TA-04881,S-0066,2013-10-01,0,0,Yes,250,4.999360126
TA-04882,S-0066,2011-08-01,5,1,No,1,55.78306616
TA-04884,S-0058,2012-03-15,7963,50,No,50,2.620699632
TA-04886,S-0058,2006-05-08,1,0,Yes,15,4.632128331
TA-04886,S-0058,2006-05-08,1,0,Yes,30,2.912815833
TA-04886,S-0058,2006-05-08,1,0,Yes,500,1.382683352
TA-04886,S-0058,2006-05-08,1,0,Yes,550,1.377119233
TA-04895,S-0066,2013-07-21,0,0,Yes,1,21.43298298
TA-04895,S-0066,2013-07-21,0,0,Yes,2,11.86826394
TA-04895,S-0066,2013-07-21,0,0,Yes,5,6.128876104
TA-04895,S-0066,2013-07-21,0,0,Yes,10,4.217601531
TA-04895,S-0066,2013-07-21,0,0,Yes,25,3.06861114
TA-04895,S-0066,2013-07-21,0,0,Yes,50,2.754238467
TA-04895,S-0066,2013-07-21,0,0,Yes,100,2.612353455
TA-04895,S-0066,2013-07-21,0,0,Yes,250,2.526109624
TA-04896,S-0066,2013-07-21,0,0,Yes,1,21.05184089
TA-04896,S-0066,2013-07-21,0,0,Yes,2,11.48712185
TA-04896,S-0066,2013-07-21,0,0,Yes,5,5.747734013
TA-04896,S-0066,2013-07-21,0,0,Yes,10,3.833677381
TA-04896,S-0066,2013-07-21,0,0,Yes,25,2.68746905
TA-04896,S-0066,2013-07-21,0,0,Yes,50,2.370314317
TA-04896,S-0066,2013-07-21,0,0,Yes,100,2.228429305
TA-04896,S-0066,2013-07-21,0,0,Yes,250,2.144967533
TA-04897,S-0064,2013-12-05,5,0,Yes,3,24.3124141
TA-04897,S-0064,2013-12-05,5,0,Yes,6,13.60148673
TA-04897,S-0064,2013-12-05,5,0,Yes,9,10.03210496
TA-04897,S-0064,2013-12-05,5,0,Yes,12,8.246023047
TA-04898,S-0066,2013-07-21,0,0,Yes,1,21.52200887
TA-04898,S-0066,2013-07-21,0,0,Yes,2,11.95728983
TA-04898,S-0066,2013-07-21,0,0,Yes,5,6.217901994
TA-04898,S-0066,2013-07-21,0,0,Yes,10,4.306627421
TA-04898,S-0066,2013-07-21,0,0,Yes,25,3.15763703
TA-04898,S-0066,2013-07-21,0,0,Yes,50,2.843264357
TA-04898,S-0066,2013-07-21,0,0,Yes,100,2.701379345
TA-04898,S-0066,2013-07-21,0,0,Yes,250,2.617917573
TA-04899,S-0066,2013-07-21,0,0,Yes,1,21.63050917
TA-04899,S-0066,2013-07-21,0,0,Yes,2,12.06579013
TA-04899,S-0066,2013-07-21,0,0,Yes,5,6.326402297
TA-04899,S-0066,2013-07-21,0,0,Yes,10,4.415127724
TA-04899,S-0066,2013-07-21,0,0,Yes,25,3.266137334
TA-04899,S-0066,2013-07-21,0,0,Yes,50,2.95176466
TA-04899,S-0066,2013-07-21,0,0,Yes,100,2.809879648
TA-04899,S-0066,2013-07-21,0,0,Yes,250,2.726417876
TA-04902,S-0066,2013-07-21,0,0,Yes,1,21.64720153
TA-04902,S-0066,2013-07-21,0,0,Yes,2,12.08248249
TA-04902,S-0066,2013-07-21,0,0,Yes,5,6.343094651
TA-04902,S-0066,2013-07-21,0,0,Yes,10,4.431820079
TA-04902,S-0066,2013-07-21,0,0,Yes,25,3.282829688
TA-04902,S-0066,2013-07-21,0,0,Yes,50,2.968457014
TA-04902,S-0066,2013-07-21,0,0,Yes,100,2.826572002
TA-04902,S-0066,2013-07-21,0,0,Yes,250,2.743110231
TA-04905,S-0066,2013-07-21,0,0,Yes,1,21.83638154
TA-04905,S-0066,2013-07-21,0,0,Yes,2,12.2716625
TA-04905,S-0066,2013-07-21,0,0,Yes,5,6.532274667
TA-04905,S-0066,2013-07-21,0,0,Yes,10,4.621000095
TA-04905,S-0066,2013-07-21,0,0,Yes,25,3.472009704
TA-04905,S-0066,2013-07-21,0,0,Yes,50,3.15763703
TA-04905,S-0066,2013-07-21,0,0,Yes,100,3.015752018
TA-04905,S-0066,2013-07-21,0,0,Yes,250,2.932290247
TA-04909,S-0066,2013-03-24,0,0,Yes,1,27.97638588
TA-04909,S-0066,2013-03-24,0,0,Yes,2,16.11646812
TA-04909,S-0066,2013-03-24,0,0,Yes,5,9.00274311
TA-04909,S-0066,2013-03-24,0,0,Yes,10,6.629646734
TA-04909,S-0066,2013-03-24,0,0,Yes,25,5.205232497
TA-04909,S-0066,2013-03-24,0,0,Yes,50,4.799051874
TA-04909,S-0066,2013-03-24,0,0,Yes,100,4.612653917
TA-04909,S-0066,2013-03-24,0,0,Yes,250,4.498589496
TA-04914,S-0072,2001-03-05,20,8,No,1,10.16842586
TA-04915,S-0072,2013-01-16,300,1,Yes,1,10.6886709
TA-04915,S-0072,2013-01-16,300,10,Yes,1,10.14616938
TA-04917,S-0066,2011-08-01,250,4,No,1,3.958870039
TA-04918,S-0066,2011-08-01,250,1,No,1,3.958870039
TA-04925,S-0013,2011-05-01,119,16,No,16,4.276024771
TA-04927,S-0072,2001-03-05,20,12,No,1,5.029962776
TA-04930,S-0066,2013-03-24,0,0,Yes,1,21.45802151
TA-04930,S-0066,2013-03-24,0,0,Yes,2,11.89330247
TA-04930,S-0066,2013-03-24,0,0,Yes,5,6.153914635
TA-04930,S-0066,2013-03-24,0,0,Yes,10,4.242640063
TA-04930,S-0066,2013-03-24,0,0,Yes,25,3.093649672
TA-04930,S-0066,2013-03-24,0,0,Yes,50,2.779276998
TA-04930,S-0066,2013-03-24,0,0,Yes,100,2.637391987
TA-04930,S-0066,2013-03-24,0,0,Yes,250,2.553930215
TA-04931,S-0066,2013-07-21,0,0,Yes,1,22.31767776
TA-04931,S-0066,2013-07-21,0,0,Yes,2,12.75295872
TA-04931,S-0066,2013-07-21,0,0,Yes,5,7.013570884
TA-04931,S-0066,2013-07-21,0,0,Yes,10,5.102296312
TA-04931,S-0066,2013-07-21,0,0,Yes,25,3.953305921
TA-04931,S-0066,2013-07-21,0,0,Yes,50,3.638933247
TA-04931,S-0066,2013-07-21,0,0,Yes,100,3.497048235
TA-04931,S-0066,2013-07-21,0,0,Yes,250,3.413586464
TA-04934,S-0066,2013-10-01,0,0,Yes,1,21.99774097
TA-04934,S-0066,2013-10-01,0,0,Yes,2,12.43302193
TA-04934,S-0066,2013-10-01,0,0,Yes,5,6.693634092
TA-04934,S-0066,2013-10-01,0,0,Yes,10,4.779577461
TA-04934,S-0066,2013-10-01,0,0,Yes,25,3.633369129
TA-04934,S-0066,2013-10-01,0,0,Yes,50,3.316214397
TA-04934,S-0066,2013-10-01,0,0,Yes,100,3.177111444
TA-04934,S-0066,2013-10-01,0,0,Yes,250,3.090867613
TA-04936,S-0066,2013-10-01,0,0,Yes,1,21.99774097
TA-04936,S-0066,2013-10-01,0,0,Yes,2,12.43302193
TA-04936,S-0066,2013-10-01,0,0,Yes,5,6.693634092
TA-04936,S-0066,2013-10-01,0,0,Yes,10,4.779577461
TA-04936,S-0066,2013-10-01,0,0,Yes,25,3.633369129
TA-04936,S-0066,2013-10-01,0,0,Yes,50,3.316214397
TA-04936,S-0066,2013-10-01,0,0,Yes,100,3.177111444
TA-04936,S-0066,2013-10-01,0,0,Yes,250,3.090867613
TA-04939,S-0072,2011-11-21,1,0,Yes,2,6.982968234
TA-04939,S-0072,2011-11-21,1,0,Yes,4,6.10940169
TA-04939,S-0072,2011-11-21,1,0,Yes,6,5.235835146
TA-04939,S-0072,2011-11-21,1,0,Yes,8,4.712808043
TA-04944,S-0072,2011-06-01,700,1,Yes,1,1.315913934
TA-04952,S-0072,2013-10-24,20,1,No,1,13.38170407
TA-04953,S-0066,2011-08-01,60,1,No,1,9.03334576
TA-04958,S-0026,2008-07-08,1,1,No,1,848.0995755
TA-04966,S-0070,2008-09-15,365,25,No,25,7.422533566
TA-04969,S-0066,2013-10-01,0,0,Yes,1,22.12849774
TA-04969,S-0066,2013-10-01,0,0,Yes,2,12.5637787
TA-04969,S-0066,2013-10-01,0,0,Yes,5,6.824390868
TA-04969,S-0066,2013-10-01,0,0,Yes,10,4.910334237
TA-04969,S-0066,2013-10-01,0,0,Yes,25,3.764125905
TA-04969,S-0066,2013-10-01,0,0,Yes,50,3.446971172
TA-04969,S-0066,2013-10-01,0,0,Yes,100,3.30508616
TA-04969,S-0066,2013-10-01,0,0,Yes,250,3.221624389
TA-04971,S-0066,2011-08-01,25,10,Yes,1,75.54959577
TA-04971,S-0066,2012-05-10,8,0,Yes,1,370.5897409
TA-04971,S-0066,2012-05-10,8,0,Yes,2,213.9737262
TA-04976,S-0066,2012-01-13,31,0,Yes,10,18.67874451
TA-04976,S-0066,2012-01-13,31,0,Yes,15,17.79683179
TA-04976,S-0066,2012-01-13,31,0,Yes,25,16.59220022
TA-04976,S-0066,2012-01-13,31,0,Yes,50,15.89668545
TA-04976,S-0066,2012-01-13,31,0,Yes,100,15.4793766
TA-04976,S-0066,2012-01-13,31,0,Yes,150,15.39035071
TA-04977,S-0072,2001-02-03,20,1,No,1,5.569682233
TA-04978,S-0062,2011-06-07,430,0,Yes,5,20.18383846
TA-04978,S-0062,2011-06-07,430,0,Yes,10,13.12019052
TA-04979,S-0066,2014-02-21,167,5,No,5,50.60565426
TA-04988,S-0066,2005-05-01,1200,1,No,1,1.791646033
TA-04993,S-0066,2013-08-01,0,0,Yes,1,22.16466451
TA-04993,S-0066,2013-08-01,0,0,Yes,2,12.59994547
TA-04993,S-0066,2013-08-01,0,0,Yes,5,6.863339695
TA-04993,S-0066,2013-08-01,0,0,Yes,10,4.949283063
TA-04993,S-0066,2013-08-01,0,0,Yes,25,3.800292673
TA-04993,S-0066,2013-08-01,0,0,Yes,50,3.485919999
TA-04993,S-0066,2013-08-01,0,0,Yes,100,3.344034987
TA-04993,S-0066,2013-08-01,0,0,Yes,250,3.260573215
TA-04994,S-0066,2013-08-01,0,0,Yes,1,21.61938094
TA-04994,S-0066,2013-08-01,0,0,Yes,2,12.0546619
TA-04994,S-0066,2013-08-01,0,0,Yes,5,6.315274061
TA-04994,S-0066,2013-08-01,0,0,Yes,10,4.401217429
TA-04994,S-0066,2013-08-01,0,0,Yes,25,3.255009097
TA-04994,S-0066,2013-08-01,0,0,Yes,50,2.937854365
TA-04994,S-0066,2013-08-01,0,0,Yes,100,2.795969353
TA-04994,S-0066,2013-08-01,0,0,Yes,250,2.712507581
TA-04998,S-0066,2013-08-01,0,0,Yes,1,27.71209027
TA-04998,S-0066,2013-08-01,0,0,Yes,2,15.85217251
TA-04998,S-0066,2013-08-01,0,0,Yes,5,8.735665441
TA-04998,S-0066,2013-08-01,0,0,Yes,10,6.365351124
TA-04998,S-0066,2013-08-01,0,0,Yes,25,4.940936886
TA-04998,S-0066,2013-08-01,0,0,Yes,50,4.531974205
TA-04998,S-0066,2013-08-01,0,0,Yes,100,4.345576248
TA-04998,S-0066,2013-08-01,0,0,Yes,250,4.234293886
TA-04999,S-0066,2013-06-30,0,0,Yes,1,20.90717382
TA-04999,S-0066,2013-06-30,0,0,Yes,2,11.34245478
TA-04999,S-0066,2013-06-30,0,0,Yes,5,5.603066942
TA-04999,S-0066,2013-06-30,0,0,Yes,10,3.68901031
TA-04999,S-0066,2013-06-30,0,0,Yes,25,2.542801979
TA-04999,S-0066,2013-06-30,0,0,Yes,50,2.225647246
TA-04999,S-0066,2013-06-30,0,0,Yes,100,2.086544293
TA-04999,S-0066,2013-06-30,0,0,Yes,250,2.000300462
TA-05000,S-0066,2013-09-01,0,0,Yes,1,141.6596652
TA-05000,S-0066,2013-09-01,0,0,Yes,2,131.4689828
TA-05000,S-0066,2013-09-01,0,0,Yes,5,125.354017
TA-05000,S-0066,2013-09-01,0,0,Yes,10,123.3175498
TA-05000,S-0066,2013-09-01,0,0,Yes,25,122.0934438
TA-05000,S-0066,2013-09-01,0,0,Yes,50,121.7540326
TA-05000,S-0066,2013-09-01,0,0,Yes,100,121.5982373
TA-05000,S-0066,2013-09-01,0,0,Yes,250,121.5064293
TA-05001,S-0066,2013-07-01,0,0,Yes,1,27.58411556
TA-05001,S-0066,2013-07-01,0,0,Yes,2,15.72419779
TA-05001,S-0066,2013-07-01,0,0,Yes,5,8.607690724
TA-05001,S-0066,2013-07-01,0,0,Yes,10,6.234594348
TA-05001,S-0066,2013-07-01,0,0,Yes,25,4.81296217
TA-05001,S-0066,2013-07-01,0,0,Yes,50,4.403999488
TA-05001,S-0066,2013-07-01,0,0,Yes,100,4.217601531
TA-05001,S-0066,2013-07-01,0,0,Yes,250,4.10353711
TA-05003,S-0026,2009-04-13,25,0,Yes,5,14.48896357
TA-05003,S-0026,2009-04-13,25,0,Yes,10,10.31309293
TA-05003,S-0026,2009-04-13,25,0,Yes,25,7.809239775
TA-05003,S-0026,2009-04-13,25,0,Yes,50,6.974622057
TA-05005,S-0066,2012-03-12,2,1,Yes,1,109.6771142
TA-05005,S-0066,2011-08-01,2,15,Yes,2,109.1373948
TA-05009,S-0066,2013-09-01,0,0,Yes,1,22.03668979
TA-05009,S-0066,2013-09-01,0,0,Yes,2,12.47197075
TA-05009,S-0066,2013-09-01,0,0,Yes,5,6.732582919
TA-05009,S-0066,2013-09-01,0,0,Yes,10,4.821308347
TA-05009,S-0066,2013-09-01,0,0,Yes,25,3.672317956
TA-05009,S-0066,2013-09-01,0,0,Yes,50,3.357945282
TA-05009,S-0066,2013-09-01,0,0,Yes,100,3.216060271
TA-05009,S-0066,2013-09-01,0,0,Yes,250,3.12981644
TA-05011,S-0041,2011-09-01,1,1,No,1,3.60276648
TA-05013,S-0054,2002-04-29,0,0,Yes,1,7.135981483
TA-05013,S-0054,2002-04-29,0,0,Yes,2,5.068911603
TA-05013,S-0054,2002-04-29,0,0,Yes,3,4.381743016
TA-05013,S-0054,2002-04-29,0,0,Yes,5,3.830895322
TA-05013,S-0054,2002-04-29,0,0,Yes,10,3.416368523
TA-05013,S-0054,2002-04-29,0,0,Yes,20,3.210496152
TA-05013,S-0054,2002-04-29,0,0,Yes,50,3.085303495
TA-05013,S-0054,2002-04-29,0,0,Yes,100,3.043572609
TA-05015,S-0066,2012-08-28,1,1,No,1,131.947497
TA-05016,S-0066,2013-09-01,0,0,Yes,1,24.71859473
TA-05016,S-0066,2013-09-01,0,0,Yes,2,14.5279124
TA-05016,S-0066,2013-09-01,0,0,Yes,5,8.41294659
TA-05016,S-0066,2013-09-01,0,0,Yes,10,6.373697301
TA-05016,S-0066,2013-09-01,0,0,Yes,25,5.152373375
TA-05016,S-0066,2013-09-01,0,0,Yes,50,4.810180111
TA-05016,S-0066,2013-09-01,0,0,Yes,100,4.657166862
TA-05016,S-0066,2013-09-01,0,0,Yes,250,4.565358913
TA-05017,S-0066,2013-09-01,0,0,Yes,1,24.71859473
TA-05017,S-0066,2013-09-01,0,0,Yes,2,14.5279124
TA-05017,S-0066,2013-09-01,0,0,Yes,5,8.41294659
TA-05017,S-0066,2013-09-01,0,0,Yes,10,6.373697301
TA-05017,S-0066,2013-09-01,0,0,Yes,25,5.152373375
TA-05017,S-0066,2013-09-01,0,0,Yes,50,4.810180111
TA-05017,S-0066,2013-09-01,0,0,Yes,100,4.657166862
TA-05017,S-0066,2013-09-01,0,0,Yes,250,4.565358913
TA-05019,S-0066,2013-09-01,0,0,Yes,1,28.3352715
TA-05019,S-0066,2013-09-01,0,0,Yes,2,16.47535374
TA-05019,S-0066,2013-09-01,0,0,Yes,5,9.35884667
TA-05019,S-0066,2013-09-01,0,0,Yes,10,6.988532353
TA-05019,S-0066,2013-09-01,0,0,Yes,25,5.564118115
TA-05019,S-0066,2013-09-01,0,0,Yes,50,5.157937493
TA-05019,S-0066,2013-09-01,0,0,Yes,100,4.968757477
TA-05019,S-0066,2013-09-01,0,0,Yes,250,4.857475114
TA-05022,S-0072,2001-09-12,20,1,No,1,14.01323147
TA-05023,S-0066,2013-06-01,0,0,Yes,1,21.23267473
TA-05023,S-0066,2013-06-01,0,0,Yes,2,11.66795569
TA-05023,S-0066,2013-06-01,0,0,Yes,5,5.928567852
TA-05023,S-0066,2013-06-01,0,0,Yes,10,4.01451122
TA-05023,S-0066,2013-06-01,0,0,Yes,25,2.868302888
TA-05023,S-0066,2013-06-01,0,0,Yes,50,2.551148156
TA-05023,S-0066,2013-06-01,0,0,Yes,100,2.409263144
TA-05023,S-0066,2013-06-01,0,0,Yes,250,2.325801372
TA-05024,S-0041,2012-07-25,255,0,Yes,1,30.60543169
TA-05024,S-0041,2012-07-25,255,0,Yes,6,6.354222887
TA-05024,S-0041,2012-07-25,255,0,Yes,20,1.883453982
TA-05028,S-0066,2011-08-01,42,1,Yes,1,16.21940431
TA-05028,S-0066,2011-08-01,42,5,Yes,1,13.09793404
TA-05029,S-0072,2001-10-25,10,1,No,1,9.047256055
TA-05034,S-0066,2013-02-12,1,1,Yes,1,1.94744134
TA-05034,S-0081,2014-02-20,1790,75,Yes,75,2.581750805
TA-05036,S-0041,2013-06-24,1,0,Yes,5,25.5559945
TA-05036,S-0041,2013-06-24,1,0,Yes,19,5.833977844
TA-05036,S-0041,2013-06-24,1,0,Yes,20,2.195044596
TA-05037,S-0041,2012-03-27,1,0,Yes,5,26.33218898
TA-05037,S-0041,2012-03-27,1,0,Yes,19,6.607390262
TA-05037,S-0041,2012-03-27,1,0,Yes,20,2.971239073
